,time,temperature [°C],relative humidity [%],dew point [°C],apparent temperature [°C],wind speed [km/h],wind direction [°]
7696,2025-04-18T16:00,21,33,3.9,17.8,13.3,252
7697,2025-04-18T17:00,20.3,38,5.7,17.6,11.3,262
7698,2025-04-18T18:00,18.3,54,8.9,16.3,11.6,289
7699,2025-04-18T19:00,15.4,72,10.4,14.4,7.4,309
7700,2025-04-18T20:00,14.2,76,10,14,1.5,339
7701,2025-04-18T21:00,13.6,76,9.5,13.3,1.2,243
7702,2025-04-18T22:00,11.7,85,9.3,10.7,5.9,290
7703,2025-04-18T23:00,11.4,91,10.1,9.9,10.9,304
7704,2025-04-19T00:00,9.8,96,9.1,8.9,4.2,280
7705,2025-04-19T01:00,10.3,92,9,10,0.4,63
7706,2025-04-19T02:00,9.8,93,8.6,8.9,3.5,118
7707,2025-04-19T03:00,10.1,88,8.2,8.5,7.6,121
7708,2025-04-19T04:00,10.6,86,8.4,9.7,3.1,126
7709,2025-04-19T05:00,10.7,86,8.4,10.1,1.3,278
7710,2025-04-19T06:00,9.1,92,7.8,7.7,5.8,290
7711,2025-04-19T07:00,10.2,86,7.9,8.9,5.8,234
7712,2025-04-19T08:00,10.9,82,8,9.3,7.6,258
7713,2025-04-19T09:00,11.2,74,6.7,8.1,15.5,285
7714,2025-04-19T10:00,11.8,61,4.5,9.1,9.4,271
7715,2025-04-19T11:00,12.9,51,3.1,10.1,13.6,285
7716,2025-04-19T12:00,14.1,38,0.1,11.7,13.8,292
7717,2025-04-19T13:00,14.2,40,0.8,11,18.2,288
7718,2025-04-19T14:00,13.1,45,1.4,8.3,19.6,297
7719,2025-04-19T15:00,13.4,42,0.8,8.8,17.9,298
7720,2025-04-19T16:00,13.2,41,0.3,8.5,18.1,294
7721,2025-04-19T17:00,12.6,44,0.6,8.1,17.1,291
7722,2025-04-19T18:00,11.2,53,2,7.2,15.4,289
7723,2025-04-19T19:00,9.7,61,2.5,6.6,9.5,272
7724,2025-04-19T20:00,8.1,69,2.7,6.3,0.8,135
7725,2025-04-19T21:00,7.2,74,2.9,4.7,5.6,111
7726,2025-04-19T22:00,6.4,79,3,3.9,5.9,110
7727,2025-04-19T23:00,5.8,82,2.9,3.2,7.2,103
7728,2025-04-20T00:00,5.3,83,2.6,2.9,4.6,108
7729,2025-04-20T01:00,6,91,4.6,4.3,2.8,145
7730,2025-04-20T02:00,5.7,90,4.1,3.9,2.3,148
7731,2025-04-20T03:00,4.9,92,3.7,2.9,3.7,145
7732,2025-04-20T04:00,4.6,92,3.3,2.8,1.6,153
7733,2025-04-20T05:00,4.5,91,3.2,2.8,0.8,135
7734,2025-04-20T06:00,4.3,92,3.1,2,4.8,112
7735,2025-04-20T07:00,6,89,4.4,3.5,8,126
7736,2025-04-20T08:00,6.9,78,3.3,4.7,4.7,176
7737,2025-04-20T09:00,7.2,82,4.2,5.5,2.4,193
7738,2025-04-20T10:00,8.2,78,4.5,6.3,3.8,275
7739,2025-04-20T11:00,10.6,70,5.3,8.7,5.6,287
7740,2025-04-20T12:00,12.7,61,5.4,11,13.2,294
7741,2025-04-20T13:00,13.1,53,3.9,10.2,13.9,308
7742,2025-04-20T14:00,12.9,61,5.6,10.8,10.7,305
7743,2025-04-20T15:00,13.5,55,4.6,10,15.5,308
7744,2025-04-20T16:00,14,49,3.6,10.5,14,316
7745,2025-04-20T17:00,14.1,49,3.6,11.1,10.5,321
7746,2025-04-20T18:00,13.6,52,3.9,11.3,6.3,20
7747,2025-04-20T19:00,11.4,57,3.3,8.7,7.8,71
7748,2025-04-20T20:00,9.7,64,3.2,7.3,5.3,108
7749,2025-04-20T21:00,7.7,71,2.8,5.5,4.3,107
7750,2025-04-20T22:00,7.5,70,2.4,5.1,4.8,112
7751,2025-04-20T23:00,6.3,72,1.7,3.7,5.1,117
7752,2025-04-21T00:00,6.7,71,1.7,4.7,0.8,153
7753,2025-04-21T01:00,6.3,76,2.3,4.4,1.3,146
7754,2025-04-21T02:00,6.5,78,2.9,4.6,1.8,127
7755,2025-04-21T03:00,6.2,79,2.9,4.2,2.5,120
7756,2025-04-21T04:00,6.2,79,2.7,4.4,1,121
7757,2025-04-21T05:00,6.5,76,2.6,4.7,0.8,135
7758,2025-04-21T06:00,7.1,76,3.2,5.5,0.2,180
7759,2025-04-21T07:00,8.8,76,4.7,7,3.2,227
7760,2025-04-21T08:00,10.4,78,6.8,9.2,2.8,235
7761,2025-04-21T09:00,12.2,69,6.8,11.2,1.3,326
7762,2025-04-21T10:00,14.3,59,6.4,14,3.7,317
7763,2025-04-21T11:00,15.9,52,6,16.1,5.4,320
7764,2025-04-21T12:00,17.4,47,5.8,17.5,6.6,334
7765,2025-04-21T13:00,18.9,39,4.8,18.8,6.6,317
7766,2025-04-21T14:00,19.6,37,4.7,18.5,9.3,307
7767,2025-04-21T15:00,19.8,38,4.9,17.8,9.3,311
7768,2025-04-21T16:00,19.6,40,5.5,17,10.7,305
7769,2025-04-21T17:00,18.8,42,5.7,15.9,12.6,316
7770,2025-04-21T18:00,17.3,49,6.6,14.8,11.1,326
7771,2025-04-21T19:00,14.9,62,7.6,13.1,8.2,303
7772,2025-04-21T20:00,13.5,71,8.4,12.3,5.5,287
7773,2025-04-21T21:00,12.7,77,8.8,12.3,0.5,135
7774,2025-04-21T22:00,11.3,88,9.3,10.6,3.6,84
7775,2025-04-21T23:00,10.1,89,8.5,8.9,5.4,249
7776,2025-04-22T00:00,9.4,90,7.9,8.6,2,175
7777,2025-04-22T01:00,9.8,85,7.3,8.7,2.7,143
7778,2025-04-22T02:00,10,81,6.9,9.1,0.8,135
7779,2025-04-22T03:00,9.4,84,6.8,8.3,1.5,234
7780,2025-04-22T04:00,8.9,86,6.6,7.9,1.1,252
7781,2025-04-22T05:00,8.6,87,6.5,7.6,0.9,217
7782,2025-04-22T06:00,8.7,87,6.6,7.7,0.9,217
7783,2025-04-22T07:00,10.6,83,7.7,9.5,3.4,238
7784,2025-04-22T08:00,12.3,78,8.5,11.7,2,265
7785,2025-04-22T09:00,14.4,69,8.8,14,1.2,297
7786,2025-04-22T10:00,16.4,58,8,16.1,3.9,304
7787,2025-04-22T11:00,17.8,50,7.3,17.3,6.1,284
7788,2025-04-22T12:00,18.4,48,7.2,17.6,8.5,264
7789,2025-04-22T13:00,19.5,42,6.4,19.2,8.4,280
7790,2025-04-22T14:00,19.8,42,6.4,19,9.1,287
7791,2025-04-22T15:00,19.9,41,6.1,17.9,10.4,298
7792,2025-04-22T16:00,19.9,39,5.5,17.3,10.6,304
7793,2025-04-22T17:00,19.1,43,6.2,16.3,12.4,311
7794,2025-04-22T18:00,17.6,51,7.2,15.3,10.9,314
7795,2025-04-22T19:00,14.6,63,7.7,13.2,6,309
7796,2025-04-22T20:00,13,72,8.1,11.9,4.7,317
7797,2025-04-22T21:00,11.8,80,8.4,10.8,4,328
7798,2025-04-22T22:00,10.8,84,8.2,10,2.1,301
7799,2025-04-22T23:00,10,86,7.9,9.4,0.5,225
7800,2025-04-23T00:00,8.8,89,7.1,7.7,2.6,129
7801,2025-04-23T01:00,8.7,88,6.9,7.4,3.9,152
7802,2025-04-23T02:00,8.9,84,6.4,7.8,1.3,124
7803,2025-04-23T03:00,7.8,85,5.5,6.4,2.2,81
7804,2025-04-23T04:00,7.1,85,4.8,5.5,2.5,90
7805,2025-04-23T05:00,6.7,84,4.1,4.8,3.1,80
7806,2025-04-23T06:00,7.2,80,4,5.4,2.2,95
7807,2025-04-23T07:00,11,67,5.1,9.6,1.3,16
7808,2025-04-23T08:00,13.9,59,5.9,12.4,3.3,261
7809,2025-04-23T09:00,16.5,53,6.8,15.2,3.2,273
7810,2025-04-23T10:00,18.7,46,6.9,18.8,2.2,275
7811,2025-04-23T11:00,20.4,40,6.4,21.1,3,237
7812,2025-04-23T12:00,21.6,37,6.4,22.8,3.4,205
7813,2025-04-23T13:00,22.7,37,7.2,23.9,4,180
7814,2025-04-23T14:00,23.1,36,7.1,23.6,5.8,173
7815,2025-04-23T15:00,22.7,37,7.3,21.7,8.8,185
7816,2025-04-23T16:00,21.9,40,7.6,19.7,10.6,169
7817,2025-04-23T17:00,21.1,43,8,18.9,11.5,148
7818,2025-04-23T18:00,19.8,49,8.6,18,9.6,130
7819,2025-04-23T19:00,16.9,60,9.2,15.8,5.8,116
7820,2025-04-23T20:00,14.8,72,9.7,13.9,6.1,135
7821,2025-04-23T21:00,13.2,78,9.4,12.1,6.4,142
7822,2025-04-23T22:00,12.3,78,8.6,10.9,7.1,135
7823,2025-04-23T23:00,11.4,79,7.8,10.1,5.4,130
7824,2025-04-24T00:00,10.3,82,7.4,9.1,3.9,118
7825,2025-04-24T01:00,10.4,83,7.6,9.2,4.1,113
7826,2025-04-24T02:00,9.5,85,7.1,8.3,3.2,106
7827,2025-04-24T03:00,8.7,86,6.5,7.4,2.7,110
7828,2025-04-24T04:00,8.3,85,5.8,6.9,2.2,125
7829,2025-04-24T05:00,8.1,82,5.2,6.7,1.7,122
7830,2025-04-24T06:00,9,74,4.6,7.3,2.6,102
7831,2025-04-24T07:00,13.1,58,5,11.5,3,65
7832,2025-04-24T08:00,16.2,51,6,14.7,3.9,307
7833,2025-04-24T09:00,19.5,41,6,18.2,2.7,332
7834,2025-04-24T10:00,22.7,33,5.6,22.6,1.5,30
7835,2025-04-24T11:00,24.7,30,6.1,25.7,1.4,140
7836,2025-04-24T12:00,26.1,27,5.8,27.1,3.6,171
7837,2025-04-24T13:00,27.4,24,5.1,28.6,2,190
7838,2025-04-24T14:00,27.8,24,5.1,28.6,2,175
7839,2025-04-24T15:00,27.7,24,5.5,27.8,2.2,166
7840,2025-04-24T16:00,27.1,27,6.5,25.6,7,170
7841,2025-04-24T17:00,25.9,30,7,23.9,8.6,158
7842,2025-04-24T18:00,24.2,35,7.6,22.3,8.4,157
7843,2025-04-24T19:00,20.7,45,8.3,18.6,11.4,151
7844,2025-04-24T20:00,18.3,52,8.4,16.2,11.7,144
7845,2025-04-24T21:00,16.8,55,7.6,14.9,9.2,137
7846,2025-04-24T22:00,15.6,57,7.1,14,6.3,129
7847,2025-04-24T23:00,15.2,57,6.7,13.3,6.9,141
7848,2025-04-25T00:00,15.1,54,6,13,7.4,141
7849,2025-04-25T01:00,14.2,59,6.2,12.1,7.5,140
7850,2025-04-25T02:00,13.6,58,5.4,11.5,6.7,136
7851,2025-04-25T03:00,12.5,60,4.9,10.5,5.4,127
7852,2025-04-25T04:00,12.7,58,4.6,11,3.3,119
7853,2025-04-25T05:00,13.3,54,4.3,11.7,2.2,138
7854,2025-04-25T06:00,12.7,57,4.4,10.8,4,153
7855,2025-04-25T07:00,16.2,45,4.2,14.2,4.2,198
7856,2025-04-25T08:00,19,39,4.8,17.5,2,315
7857,2025-04-25T09:00,21.7,31,4,20.1,1.5,54
7858,2025-04-25T10:00,24.1,24,2.2,23.2,1.3,315
7859,2025-04-25T11:00,25.6,22,2.3,25.3,3.5,294
7860,2025-04-25T12:00,26.7,20,1.9,26,7.5,310
7861,2025-04-25T13:00,26.6,22,3,25.6,10.5,307
7862,2025-04-25T14:00,26.6,22,3.4,25.3,11.1,309
7863,2025-04-25T15:00,26.4,23,3.7,24.3,11.7,307
7864,2025-04-25T16:00,25.5,26,4.5,22.5,14.1,305
7865,2025-04-25T17:00,24.3,30,5.8,21.3,13.3,300
7866,2025-04-25T18:00,23,37,7.7,21,9.6,291
7867,2025-04-25T19:00,19.6,49,8.7,18.4,5.7,259
7868,2025-04-25T20:00,18,55,8.7,17.1,3.4,186
7869,2025-04-25T21:00,15.9,61,8.4,15,3.9,158
7870,2025-04-25T22:00,14.9,64,8.2,14,3,155
7871,2025-04-25T23:00,14.4,65,7.9,13.6,1.8,135
7872,2025-04-26T00:00,14,65,7.6,13.1,1.7,148
7873,2025-04-26T01:00,14.7,63,7.8,13.9,1.1,99
7874,2025-04-26T02:00,14.2,71,9.1,13.6,2.3,274
7875,2025-04-26T03:00,13.4,82,10.5,13.1,3.1,270
7876,2025-04-26T04:00,13.3,87,11.3,13.5,1.7,283
7877,2025-04-26T05:00,12.9,89,11.1,13.1,1.1,351
7878,2025-04-26T06:00,12.8,88,10.9,12.9,1.8,349
7879,2025-04-26T07:00,15.1,75,10.7,14.7,3.8,319
7880,2025-04-26T08:00,15.8,74,11.1,15.8,2.4,324
7881,2025-04-26T09:00,17.6,67,11.5,17.8,1.9,304
7882,2025-04-26T10:00,19.9,57,11.2,19.8,3.7,317
7883,2025-04-26T11:00,21.9,45,9.5,23,4.5,323
7884,2025-04-26T12:00,23.7,35,7.4,24.4,6.8,325
7885,2025-04-26T13:00,24.7,28,5.1,24.4,10,327
7886,2025-04-26T14:00,25.4,23,2.5,23.8,13,323
7887,2025-04-26T15:00,25.1,30,6.5,23.3,15.3,329
7888,2025-04-26T16:00,24.4,31,6.2,21.5,16.1,340
7889,2025-04-26T17:00,23.6,23,1.1,19.6,14.5,349
7890,2025-04-26T18:00,22.3,31,4.2,19,13.1,348
7891,2025-04-26T19:00,19.9,40,6,17.3,10.6,328
7892,2025-04-26T20:00,17.1,52,7.1,15.5,6.3,329
7893,2025-04-26T21:00,15.6,61,8.1,14.7,2.8,310
7894,2025-04-26T22:00,14.4,68,8.6,14,0.8,315
7895,2025-04-26T23:00,13.2,72,8.2,12.7,0.3,135
7896,2025-04-27T00:00,12.6,73,7.8,11.8,1.6,174
7897,2025-04-27T01:00,11.2,74,6.8,10,2.3,141
7898,2025-04-27T02:00,10.6,73,5.9,9.3,1.8,135
7899,2025-04-27T03:00,10.1,72,5.3,8.7,1.5,126
7900,2025-04-27T04:00,9.8,71,4.8,8.4,0.9,127
7901,2025-04-27T05:00,9.4,72,4.5,8.1,0,270
7902,2025-04-27T06:00,9.7,71,4.6,8.3,0.3,135
7903,2025-04-27T07:00,13.3,56,4.7,11.8,1.4,293
7904,2025-04-27T08:00,16.5,47,5.3,15,2.7,298
7905,2025-04-27T09:00,19.4,41,5.8,18,2.6,304
7906,2025-04-27T10:00,21.8,36,5.9,21.5,3.7,293
7907,2025-04-27T11:00,23.5,31,5.4,23.5,5.5,306
7908,2025-04-27T12:00,24.5,28,4.6,24.2,8.9,318
7909,2025-04-27T13:00,25.3,25,4,24.9,9.3,316
7910,2025-04-27T14:00,25.7,27,5,24.5,13.1,311
7911,2025-04-27T15:00,25.5,27,5.3,23.4,14.9,306
7912,2025-04-27T16:00,25.2,25,3.5,22.1,13.2,310
7913,2025-04-27T17:00,24.4,24,2.5,21.1,11.5,314
7914,2025-04-27T18:00,23.3,24,1.8,19.7,12.2,324
7915,2025-04-27T19:00,20.1,28,1.1,17.5,4.2,320
7916,2025-04-27T20:00,17,40,3.4,14.7,5.4,160
7917,2025-04-27T21:00,15,73,10.1,13.3,11.5,146
7918,2025-04-27T22:00,13.7,76,9.6,11.9,11.8,142
7919,2025-04-27T23:00,13,75,8.7,11.4,8.7,140
7920,2025-04-28T00:00,11.8,77,8,10.6,5.1,126
7921,2025-04-28T01:00,11,83,8.2,10,4,108
7922,2025-04-28T02:00,10,82,7,8.8,3.2,90
7923,2025-04-28T03:00,9.5,76,5.5,7.9,3.5,81
7924,2025-04-28T04:00,8.9,74,4.6,7.2,2.8,79
7925,2025-04-28T05:00,8.4,74,4,6.6,2.6,74
7926,2025-04-28T06:00,8.9,70,3.6,7,2.7,70
7927,2025-04-28T07:00,13,53,3.7,11.1,3.1,339
7928,2025-04-28T08:00,16.2,44,3.9,14.2,4.4,330
7929,2025-04-28T09:00,18.8,37,3.9,16.9,3.2,333
7930,2025-04-28T10:00,21.1,33,4.2,21,0.5,315
7931,2025-04-28T11:00,23.2,28,3.9,23.4,3.6,180
7932,2025-04-28T12:00,24.5,24,2.4,24,7.9,176
7933,2025-04-28T13:00,24.5,26,3.7,23.9,10,174
7934,2025-04-28T14:00,24.2,29,4.8,22.7,14.8,170
7935,2025-04-28T15:00,23.5,32,6,21.3,17.3,169
7936,2025-04-28T16:00,22.7,35,6.5,19.6,18.2,169
7937,2025-04-28T17:00,21.8,38,6.9,18.5,17.3,170
7938,2025-04-28T18:00,20.1,44,7.5,17.4,14.2,168
7939,2025-04-28T19:00,17.9,53,8,15.9,10.4,171
7940,2025-04-28T20:00,16.2,60,8.5,15,5.6,147
7941,2025-04-28T21:00,14.7,68,8.9,13.9,3.6,110
7942,2025-04-28T22:00,13.1,75,8.9,12.3,3.5,102
7943,2025-04-28T23:00,11.7,82,8.8,11,3.1,77
7944,2025-04-29T00:00,10.6,85,8.3,9.8,2.7,67
7945,2025-04-29T01:00,10.6,84,8,9.9,1.5,76
7946,2025-04-29T02:00,10,82,7.1,9.1,1.1,72
7947,2025-04-29T03:00,9.6,78,5.9,8.3,2,63
7948,2025-04-29T04:00,9.6,72,4.8,8.1,1.9,61
7949,2025-04-29T05:00,9.5,69,4.1,7.8,2.2,42
7950,2025-04-29T06:00,10.2,65,3.9,8.4,2.3,45
7951,2025-04-29T07:00,13.2,55,4.2,10.9,6,355
7952,2025-04-29T08:00,16,47,4.8,13.6,8,352
7953,2025-04-29T09:00,19.6,37,4.6,17.2,7.7,348
7954,2025-04-29T10:00,22.6,30,4.3,21.2,6.4,342
7955,2025-04-29T11:00,25.1,25,4,24.6,7.1,330
7956,2025-04-29T12:00,26.2,23,3.4,25.9,3.4,270
7957,2025-04-29T13:00,25.6,25,4.2,23.7,13,178
7958,2025-04-29T14:00,25.5,26,4.8,23.1,14.3,191
7959,2025-04-29T15:00,24.4,28,4.8,21.2,14.9,195
7960,2025-04-29T16:00,23.9,31,6,21.3,12.7,191
7961,2025-04-29T17:00,23.2,35,6.8,20.6,12.1,184
7962,2025-04-29T18:00,21,41,7.3,18.3,13.9,176
7963,2025-04-29T19:00,18.2,53,8.5,16.2,10.9,172
7964,2025-04-29T20:00,16.2,62,8.9,15.3,4.5,164
7965,2025-04-29T21:00,15.1,69,9.4,14.7,1.8,84
7966,2025-04-29T22:00,14.2,75,9.9,13.9,2.5,90
7967,2025-04-29T23:00,13.1,81,9.8,12.6,2.9,86
7968,2025-04-30T00:00,12,83,9.3,11.3,3.5,75
7969,2025-04-30T01:00,11.6,81,8.5,11,1.3,74
7970,2025-04-30T02:00,11.2,77,7.4,9.9,4.8,48
7971,2025-04-30T03:00,11.2,72,6.2,9.8,3,38
7972,2025-04-30T04:00,10.4,72,5.7,8.7,4.7,358
7973,2025-04-30T05:00,9.7,75,5.5,8.4,1.6,96
7974,2025-04-30T06:00,10.4,72,5.6,8.8,3.2,218
7975,2025-04-30T07:00,11.7,65,5.2,9.9,4.3,332
7976,2025-04-30T08:00,13.6,54,4.3,11.3,6.3,355
7977,2025-04-30T09:00,16.2,46,4.6,13.8,7.7,342
7978,2025-04-30T10:00,19,40,5.1,17.8,7.3,343
7979,2025-04-30T11:00,21.4,35,5.5,20.8,8.7,328
7980,2025-04-30T12:00,23.8,32,6,24.1,6.6,317
7981,2025-04-30T13:00,24.6,36,8.6,24.7,12,197
7982,2025-04-30T14:00,23.5,40,9.1,22.2,19.5,192
7983,2025-04-30T15:00,23.1,40,8.9,20.5,23.3,185
7984,2025-04-30T16:00,21.5,47,9.8,18.4,23.5,184
7985,2025-04-30T17:00,20.1,54,10.5,17.2,21.2,190
7986,2025-04-30T18:00,17.9,64,10.9,15.6,18.3,199
7987,2025-04-30T19:00,16.3,72,11.1,15.1,10.2,189
7988,2025-04-30T20:00,15.8,74,11.2,15.4,5.2,164
7989,2025-04-30T21:00,15.8,74,11.3,15.7,3.4,115
7990,2025-04-30T22:00,15.8,75,11.5,15.6,4.7,86
7991,2025-04-30T23:00,15.8,76,11.5,15.8,3.5,81
7992,2025-05-01T00:00,15.3,79,11.7,15.4,3,52
7993,2025-05-01T01:00,15.3,75,10.9,14.9,4.4,32
7994,2025-05-01T02:00,14.5,80,11,14.7,1.3,278
7995,2025-05-01T03:00,13.1,87,11,12.9,3.2,207
7996,2025-05-01T04:00,12.5,90,10.9,12.5,2.2,166
7997,2025-05-01T05:00,12.1,91,10.8,11.9,3.4,186
7998,2025-05-01T06:00,12.3,89,10.5,11.8,4.5,196
7999,2025-05-01T07:00,14.3,79,10.6,14.2,1.7,252
8000,2025-05-01T08:00,16,68,10.2,15.7,3,322
8001,2025-05-01T09:00,18.3,57,9.7,18.1,0.7,14
8002,2025-05-01T10:00,20.5,51,10,20.9,1.8,79
8003,2025-05-01T11:00,22.9,43,9.7,24.3,3.1,173
8004,2025-05-01T12:00,24.9,36,8.8,25.9,6.5,178
8005,2025-05-01T13:00,25.4,35,8.7,24.6,16.1,173
8006,2025-05-01T14:00,26.1,29,6.8,25,14.7,168
8007,2025-05-01T15:00,26.7,25,5.3,25,12.7,165
8008,2025-05-01T16:00,26.8,23,4.1,24.4,10,165
8009,2025-05-01T17:00,26,24,4,22.4,14.6,176
8010,2025-05-01T18:00,22.6,45,10,20.4,15.5,180
8011,2025-05-01T19:00,20.1,55,10.7,19,9.4,185
8012,2025-05-01T20:00,17.9,64,11.1,17.4,6.2,159
8013,2025-05-01T21:00,16.9,66,10.5,16.7,2.9,101
8014,2025-05-01T22:00,16,64,9.1,15.6,1.5,83
8015,2025-05-01T23:00,16.4,66,10.1,14.6,12.9,319
8016,2025-05-02T00:00,14.8,80,11.3,14.1,7.8,15
8017,2025-05-02T01:00,14.3,89,12.5,14.9,1.3,74
8018,2025-05-02T02:00,14.4,88,12.5,14.1,7.7,79
8019,2025-05-02T03:00,13.9,91,12.4,14.1,4,8
8020,2025-05-02T04:00,13.8,91,12.3,13.5,7.1,297
8021,2025-05-02T05:00,13.2,94,12.3,13.5,3.5,339
8022,2025-05-02T06:00,14.3,89,12.5,14.6,3.7,141
8023,2025-05-02T07:00,16.8,72,11.7,16.3,7.6,183
8024,2025-05-02T08:00,17.6,67,11.4,16.8,8.6,258
8025,2025-05-02T09:00,18.7,62,11.3,17.9,8.3,229
8026,2025-05-02T10:00,19.3,60,11.4,18.3,10,237
8027,2025-05-02T11:00,21.9,46,9.7,20.8,12.1,218
8028,2025-05-02T12:00,23.7,32,5.9,22.3,16,219
8029,2025-05-02T13:00,23.8,29,4.6,22.1,15.6,220
8030,2025-05-02T14:00,24,25,2.8,22.1,14.5,223
8031,2025-05-02T15:00,23.9,26,3.3,21.6,13.9,229
8032,2025-05-02T16:00,23.1,29,4.2,20.1,14.2,235
8033,2025-05-02T17:00,21.9,34,5.4,18.9,13.2,242
8034,2025-05-02T18:00,20.2,41,6.4,17.4,13,239
8035,2025-05-02T19:00,18.5,47,7,16.6,7.9,221
8036,2025-05-02T20:00,16.4,54,7.1,14.9,4.9,172
8037,2025-05-02T21:00,15.6,56,6.9,14,5.5,148
8038,2025-05-02T22:00,14.8,55,5.8,12.9,6,143
8039,2025-05-02T23:00,14.3,52,4.6,11.7,8.5,148
8040,2025-05-03T00:00,13.7,52,4.1,11,8.8,152
8041,2025-05-03T01:00,13.4,54,4.2,11,6.8,153
8042,2025-05-03T02:00,12.3,56,3.7,10.4,3,163
8043,2025-05-03T03:00,11.6,58,3.6,10,0.7,194
8044,2025-05-03T04:00,10.8,61,3.6,9.2,0.7,180
8045,2025-05-03T05:00,10,65,3.7,8.5,0.6,214
8046,2025-05-03T06:00,10.2,64,3.8,8.6,0.9,217
8047,2025-05-03T07:00,13.3,55,4.6,11.3,4.8,323
8048,2025-05-03T08:00,16,53,6.3,14,7,339
8049,2025-05-03T09:00,18.8,46,6.8,16.8,8.1,325
8050,2025-05-03T10:00,21.3,33,4.4,19.9,7.2,298
8051,2025-05-03T11:00,23.3,24,1.6,21.9,7.9,259
8052,2025-05-03T12:00,24.4,22,1.5,22.4,13.6,246
8053,2025-05-03T13:00,22.3,33,5.5,19.7,15.1,235
8054,2025-05-03T14:00,22.5,32,4.9,20.4,13.1,243
8055,2025-05-03T15:00,22.3,32,4.7,19.9,14.4,266
8056,2025-05-03T16:00,21.7,32,4.5,18.3,14.4,266
8057,2025-05-03T17:00,20.5,39,6,17.4,14.7,276
8058,2025-05-03T18:00,18,55,8.9,15.3,16.7,300
8059,2025-05-03T19:00,15.9,64,9.1,14.3,9.1,324
8060,2025-05-03T20:00,14.5,70,9.1,14,2.1,345
8061,2025-05-03T21:00,14.2,74,9.6,13.6,3.4,115
8062,2025-05-03T22:00,13.5,79,10,12.9,4.4,120
8063,2025-05-03T23:00,12.9,83,10,12.8,0.8,153
8064,2025-05-04T00:00,12.4,84,9.8,11.9,3.1,298
8065,2025-05-04T01:00,12.1,87,10,11.7,2.5,274
8066,2025-05-04T02:00,11.1,92,9.8,11,0.6,162
8067,2025-05-04T03:00,9.9,95,9.2,9.4,2.3,129
8068,2025-05-04T04:00,9.3,97,8.8,8.5,3.3,135
8069,2025-05-04T05:00,8.7,97,8.2,7.5,4.7,133
8070,2025-05-04T06:00,9.1,96,8.4,8.1,3.7,133
8071,2025-05-04T07:00,11.3,89,9.5,10.7,3.6,150
8072,2025-05-04T08:00,13.6,74,9.1,13.3,0.5,225
8073,2025-05-04T09:00,15.6,58,7.3,14,6.1,272
8074,2025-05-04T10:00,17,49,6.1,15,10,284
8075,2025-05-04T11:00,18.2,44,5.7,16.2,13.3,279
8076,2025-05-04T12:00,19.3,38,4.7,17.6,14.5,277
8077,2025-05-04T13:00,20.3,31,2.4,17.7,16.6,272
8078,2025-05-04T14:00,20.3,29,1.8,17,17.1,278
8079,2025-05-04T15:00,20.3,28,1.3,16.7,17.1,282
8080,2025-05-04T16:00,20,29,1.4,15.6,17.8,276
8081,2025-05-04T17:00,18.7,35,3.1,14.5,18.2,284
8082,2025-05-04T18:00,16.9,49,6.2,13.5,16.8,293
8083,2025-05-04T19:00,15.3,58,7,12.8,11.8,304
8084,2025-05-04T20:00,14.1,67,8,12,10.5,299
8085,2025-05-04T21:00,12.9,76,8.8,12,4,297
8086,2025-05-04T22:00,12.2,82,9.1,11.8,0.9,101
8087,2025-05-04T23:00,12.4,83,9.6,11.9,3,107
8088,2025-05-05T00:00,12.6,80,9.3,12.1,2.7,127
8089,2025-05-05T01:00,12.4,89,10.6,12.4,1.5,201
8090,2025-05-05T02:00,12.4,88,10.5,12.2,2.6,245
8091,2025-05-05T03:00,12.5,91,11,12.4,3.1,270
8092,2025-05-05T04:00,11.9,91,10.6,11.5,4.5,272
8093,2025-05-05T05:00,11.4,91,10,11.1,2.2,265
8094,2025-05-05T06:00,11.5,89,9.8,11.4,0.4,243
8095,2025-05-05T07:00,11.9,91,10.5,11.8,2.4,279
8096,2025-05-05T08:00,13.2,80,9.8,12.4,5.4,272
8097,2025-05-05T09:00,14.6,68,8.8,12.8,9.8,284
8098,2025-05-05T10:00,15.5,65,9,13.4,12.8,284
8099,2025-05-05T11:00,16.6,59,8.5,15.2,10.6,289
8100,2025-05-05T12:00,17.9,51,7.7,16.9,11.1,290
8101,2025-05-05T13:00,18.8,43,6,17.4,12.3,291
8102,2025-05-05T14:00,19.2,40,5.2,17.2,14.7,288
8103,2025-05-05T15:00,18.9,40,5.1,16.2,15.1,282
8104,2025-05-05T16:00,18.3,45,6.1,15.1,15.1,292
8105,2025-05-05T17:00,17.8,48,6.6,14.9,14,299
8106,2025-05-05T18:00,16.8,53,7.2,14.3,11.8,297
8107,2025-05-05T19:00,15.2,61,7.7,13.1,10.5,294
8108,2025-05-05T20:00,13.7,76,9.6,12.7,5.9,282
8109,2025-05-05T21:00,12.8,83,10,12.6,1.4,130
8110,2025-05-05T22:00,11.8,92,10.6,11.6,3.2,117
8111,2025-05-05T23:00,12.1,95,11.3,12.2,2.3,141
8112,2025-05-06T00:00,12.2,95,11.4,12.4,1.5,144
8113,2025-05-06T01:00,11.9,90,10.3,11.9,0.8,207
8114,2025-05-06T02:00,12.3,92,11.1,12.5,0.6,236
8115,2025-05-06T03:00,12.2,93,11.1,12.4,0.5,90
